ID,lattitude,longitude,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,PI,RUCC,bachelor_percentage,GDP_per,eld_proportion,marriage_rate,Precipitation,Temperature,trate,race
600,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2007,0.246462543,3190.61,26.14,38.72,46355,1,37,64.72480578,0.129861504,8.212048195,17.15,49,22.6,1
601,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2008,0.204902125,3168.48,28.57,38.56,43767,1,37,59.95067525,0.131401131,8.559036144,13.31,48.5,35.74,0
602,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2008,0.247109841,3200.85,26.33,38.72,43767,1,37,59.95067525,0.131401131,8.559036144,13.31,48.5,23.31,1
603,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2009,0.245845025,3211.76,26.71,38.69,39794,1,38.5,56.33833486,0.133304686,7.98072289,20.69,48.3,25.62,1
604,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2009,0.202883563,3181.71,28.92,38.6,39794,1,38.5,56.33833486,0.133304686,7.98072289,20.69,48.3,35.8,0
605,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2010,0.20154733,3171.32,29.14,38.55,40995,1,38.5,57.46214793,0.1345937,5.491229941,14.26,49.6,36.03,0
606,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2010,0.245853945,3218.16,26.64,38.82,40995,1,38.5,57.46214793,0.1345937,5.491229941,14.26,49.6,28.23,1
607,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2011,0.200747912,3182.62,29.23,38.71,46685,1,38.5,59.46256633,0.06965976,5.540582101,17.22,48.9,36.13,0
608,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2011,0.244540647,3180.6,26.81,38.7,46685,1,38.5,59.46256633,0.06965976,5.540582101,17.22,48.9,30.96,1
609,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2012,0.199983087,3197.64,29.4,38.68,48274,1,38.5,59.64077908,0.071196539,5.278485795,12.29,51.8,36.26,0
610,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2012,0.239403794,3187.18,27.11,38.75,48274,1,38.5,59.64077908,0.071196539,5.278485795,12.29,51.8,30.78,1
611,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2013,0.200346758,3187.01,29.45,38.65,49611,1,38.5,62.25415039,0.073010391,4.955871591,18.24,48.3,36.05,0
612,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2013,0.237885384,3200.68,27.47,38.64,49611,1,38.5,62.25415039,0.073010391,4.955871591,18.24,48.3,31.34,1
613,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2014,0.200382681,3190.84,29.77,38.68,53186,1,38.5,63.82839946,0.074575308,5.306356669,20.94,48.6,36.25,0
614,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2014,0.237943009,3208.36,27.45,38.71,53186,1,38.5,63.82839946,0.074575308,5.306356669,20.94,48.6,32.15,1
615,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2015,0.199697165,3179.8,29.97,38.64,54440,1,38.5,65.21156369,0.076066557,4.995277022,23.87,50.2,36.06,0
616,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2015,0.238936495,3200.15,27.48,38.69,54440,1,38.5,65.21156369,0.076066557,4.995277022,23.87,50.2,31.32,1
617,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2016,0.199181074,3176.8,30.2,38.61,54995,1,44.5,65.3209195,0.07689239,5.332709653,15.54,50.4,36.52,0
618,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2016,0.238928803,3201.37,27.82,38.77,54995,1,44.5,65.3209195,0.07689239,5.332709653,15.54,50.4,30.42,1
619,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2017,0.239155514,3200.04,28.12,38.65,56702,1,44.5,65.70370619,0.0808499,5.195529983,14.36,51,32.31,1
620,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2017,0.198847995,3178.58,30.25,38.61,56702,1,44.5,65.70370619,0.0808499,5.195529983,14.36,51,36.93,0
621,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2018,0.240428332,3169.83,28.04,38.53,61395,1,44.5,68.06788925,0.08412755,5.363136623,12.83,50.2,32.56,1
622,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2018,0.199496857,3190.33,30.48,38.6,61395,1,44.5,68.06788925,0.08412755,5.363136623,12.83,50.2,37.5,0
623,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2019,0.198973637,3181.85,30.74,38.57,65322,1,44.5,67.87052629,0.087745921,5.093673242,16.99,48.1,37.59,0
624,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2019,0.241322939,3178.3,28,38.59,65322,1,44.5,67.87052629,0.087745921,5.093673242,16.99,48.1,31.79,1
625,39.6498,-104.3392,Arapahoe County,Not Hispanic or Latino,2020,0.199107252,3162.4,30.74,38.54,68630,1,44.5,66.29016951,0.090646916,4.648962539,10.32,50.9,37.87,0
626,39.6498,-104.3392,Arapahoe County,Hispanic or Latino,2020,0.241455264,3177.52,28.12,38.65,68630,1,44.5,66.29016951,0.090646916,4.648962539,10.32,50.9,31.6,1
627,38.8786,-77.1011,Arlington County,Hispanic or Latino,2003,0.262570696,3376.96,27.73,38.89,60375,1,60.2,124.4298938,0.135226641,17.46818183,NA,NA,23.8,1
628,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2003,0.26361125,3353.69,32.15,38.85,60375,1,60.2,124.4298938,0.135226641,17.46818183,NA,NA,34.42,0
629,38.8786,-77.1011,Arlington County,Hispanic or Latino,2004,0.259491827,3347.7,27.54,38.84,64161,1,60.2,136.2374602,0.132463372,17.26022727,NA,NA,22.74,1
630,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2004,0.265416608,3368.48,32.18,38.93,64161,1,60.2,136.2374602,0.132463372,17.26022727,NA,NA,34.64,0
631,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2005,0.266648548,3317.44,32.4,38.68,68525,1,60.2,139.4249254,0.132520239,17.05227273,NA,NA,34.63,0
632,38.8786,-77.1011,Arlington County,Hispanic or Latino,2005,0.260897523,3362.96,27.84,38.63,68525,1,60.2,139.4249254,0.132520239,17.05227273,NA,NA,21.88,1
633,38.8786,-77.1011,Arlington County,Hispanic or Latino,2006,0.261764186,3325.59,27.85,38.73,73100,1,60.2,137.6188037,0.127200068,16.22045454,NA,NA,21.64,1
634,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2006,0.270603098,3352.82,32.32,38.8,73100,1,60.2,137.6188037,0.127200068,16.22045454,NA,NA,35.05,0
635,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2007,0.27379521,3341.7,32.27,38.86,76446,1,60.2,137.7943111,0.123150153,15.5965909,NA,NA,34.28,0
636,38.8786,-77.1011,Arlington County,Hispanic or Latino,2007,0.263165483,3316.14,27.57,38.68,76446,1,60.2,137.7943111,0.123150153,15.5965909,NA,NA,20.74,1
637,38.8786,-77.1011,Arlington County,Hispanic or Latino,2008,0.26319078,3337.71,28.12,38.83,77548,1,60.2,135.4669519,0.119569038,14.97272727,NA,NA,21.25,1
638,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2008,0.274936268,3327.25,32.38,38.78,77548,1,60.2,135.4669519,0.119569038,14.97272727,NA,NA,34.72,0
639,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2009,0.276026527,3330.96,32.43,38.81,74162,1,71.2,136.3342924,0.116533506,14.34886363,NA,NA,34.35,0
640,38.8786,-77.1011,Arlington County,Hispanic or Latino,2009,0.264661207,3311.27,28.36,38.82,74162,1,71.2,136.3342924,0.116533506,14.34886363,NA,NA,26.46,1
641,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2010,0.277159636,3351.94,32.55,38.86,79273,1,71.2,143.0172858,0.114243331,14.17445708,NA,NA,33.65,0
642,38.8786,-77.1011,Arlington County,Hispanic or Latino,2010,0.26333567,3325.64,29.11,38.8,79273,1,71.2,143.0172858,0.114243331,14.17445708,NA,NA,27.49,1
643,38.8786,-77.1011,Arlington County,Hispanic or Latino,2011,0.25914067,3294.3,29.38,38.67,82316,1,71.2,144.8395559,0.057935496,14.0598799,NA,NA,28.75,1
644,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2011,0.274606874,3352.01,32.51,38.92,82316,1,71.2,144.8395559,0.057935496,14.0598799,NA,NA,34.36,0
645,38.8786,-77.1011,Arlington County,Hispanic or Latino,2012,0.257916556,3312.11,29.69,38.74,83934,1,71.2,134.5706689,0.058196577,13.62008164,NA,NA,30.14,1
646,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2012,0.274928623,3330.28,32.44,38.88,83934,1,71.2,134.5706689,0.058196577,13.62008164,NA,NA,33.69,0
647,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2013,0.271605849,3329.67,32.7,38.91,79491,1,71.2,127.2234696,0.058764338,13.08455508,NA,NA,33.86,0
648,38.8786,-77.1011,Arlington County,Hispanic or Latino,2013,0.249386591,3352.59,30.04,38.65,79491,1,71.2,127.2234696,0.058764338,13.08455508,NA,NA,31,1
649,38.8786,-77.1011,Arlington County,Hispanic or Latino,2014,0.248064408,3291.16,30.47,38.63,83421,1,71.2,125.3410581,0.060203447,12.88077731,NA,NA,32.26,1
650,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2014,0.268900972,3316.67,32.75,38.96,83421,1,71.2,125.3410581,0.060203447,12.88077731,NA,NA,33.89,0
651,38.8786,-77.1011,Arlington County,Hispanic or Latino,2015,0.247800178,3289.57,29.95,38.72,86027,1,71.2,129.2013753,0.062729257,13.38889499,NA,NA,31.31,1
652,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2015,0.265565169,3327.24,32.7,38.96,86027,1,71.2,129.2013753,0.062729257,13.38889499,NA,NA,34.32,0
653,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2016,0.263024071,3304.34,33.06,38.85,87364,1,76.3,130.7983197,0.064573348,13.23604584,NA,NA,34.14,0
654,38.8786,-77.1011,Arlington County,Hispanic or Latino,2016,0.244487165,3318.5,30.19,38.74,87364,1,76.3,130.7983197,0.064573348,13.23604584,NA,NA,30.87,1
655,38.8786,-77.1011,Arlington County,Hispanic or Latino,2017,0.245039061,3291.56,30.42,38.71,90459,1,76.3,133.243666,0.067806993,12.69601605,NA,NA,32.69,1
656,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2017,0.260311359,3298.53,32.96,38.91,90459,1,76.3,133.243666,0.067806993,12.69601605,NA,NA,35.34,0
657,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2018,0.258064355,3341.67,33.12,38.96,95055,1,76.3,136.4027161,0.070452777,11.7770612,NA,NA,35.8,0
658,38.8786,-77.1011,Arlington County,Hispanic or Latino,2018,0.237248367,3305.74,30.45,38.87,95055,1,76.3,136.4027161,0.070452777,11.7770612,NA,NA,32.54,1
659,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2019,0.256229645,3317.59,33.27,38.81,97629,1,76.3,139.1475226,0.073497224,11.15533596,NA,NA,36.83,0
660,38.8786,-77.1011,Arlington County,Hispanic or Latino,2019,0.233173662,3307.15,30.52,38.59,97629,1,76.3,139.1475226,0.073497224,11.15533596,NA,NA,34.37,1
661,38.8786,-77.1011,Arlington County,Not Hispanic or Latino,2020,0.255242102,3318.28,33.51,38.87,100687,1,76.3,135.798156,0.075644317,9.622004195,NA,NA,37.03,0
662,38.8786,-77.1011,Arlington County,Hispanic or Latino,2020,0.234743048,3292.49,31.05,38.85,100687,1,76.3,135.798156,0.075644317,9.622004195,NA,NA,34.52,1
663,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2014,0.212871287,3341.93,26.98,38.58,46561,2,23.3,72.29391706,0.065259669,5.093097283,NA,NA,28.49,1
664,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2014,0.209409835,3228.35,27.81,38.23,46561,2,23.3,72.29391706,0.065259669,5.093097283,NA,NA,32.93,0
665,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2015,0.207607323,3195.74,28.25,38.18,47935,2,23.3,68.00880513,0.066929201,4.905779435,NA,NA,34.16,0
666,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2015,0.207328833,3340.68,27.58,38.38,47935,2,23.3,68.00880513,0.066929201,4.905779435,NA,NA,25.61,1
667,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2016,0.204267336,3163.03,27.42,38.11,48128,2,28.7,65.2532889,0.068725558,4.323420075,82.06,69.9,26.14,1
668,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2016,0.205844827,3229.27,28.42,38.27,48128,2,28.7,65.2532889,0.068725558,4.323420075,82.06,69.9,33.63,0
669,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2017,0.200175593,3222.48,27.48,38.34,49276,2,28.7,68.54217155,0.072908275,3.896314014,75.52,69.8,25.83,1
670,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2017,0.204850406,3228.23,28.48,38.22,49276,2,28.7,68.54217155,0.072908275,3.896314014,75.52,69.8,34.24,0
671,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2018,0.204166383,3216.17,28.85,38.19,50491,2,28.7,67.49933867,0.076502998,3.502618321,NA,NA,34.5,0
672,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2018,0.20349162,3262.28,27.9,38.33,50491,2,28.7,67.49933867,0.076502998,3.502618321,NA,NA,27.52,1
673,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2019,0.204002956,3217.77,28.87,38.2,52409,2,28.7,67.28853002,0.079568825,3.454295132,NA,NA,35.16,0
674,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2019,0.206709096,3283.9,27.88,38.39,52409,2,28.7,67.28853002,0.079568825,3.454295132,NA,NA,24.96,1
675,30.2036,-90.9113,Ascension Parish,Hispanic or Latino,2020,0.211991435,3228.84,29.19,38.26,55067,2,28.7,62.4270651,0.081965015,2.269500432,66.14,70.1,27.6,1
676,30.2036,-90.9113,Ascension Parish,Not Hispanic or Latino,2020,0.204959992,3226.02,28.9,38.22,55067,2,28.7,62.4270651,0.081965015,2.269500432,66.14,70.1,35.24,0
677,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2003,0.192836501,3315.95,26.26,38.66,24782,4,11.1,28.17706761,0.214810991,7.301282052,NA,NA,36.27,0
678,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2003,0.206015038,3418.06,25.35,39.35,24782,4,11.1,28.17706761,0.214810991,7.301282052,NA,NA,29.21,1
679,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2004,0.212518195,3294.85,25.76,38.73,25612,4,11.1,29.26744798,0.214519523,7.192307691,NA,NA,27.62,1
680,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2004,0.18955956,3307.9,26.26,38.81,25612,4,11.1,29.26744798,0.214519523,7.192307691,NA,NA,35.54,0
681,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2005,0.187913268,3268.23,26.17,38.6,26298,4,11.1,29.72736219,0.211870847,7.083333331,NA,NA,35.21,0
682,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2005,0.208403361,3404.44,26.5,38.58,26298,4,11.1,29.72736219,0.211870847,7.083333331,NA,NA,30.82,1
683,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2006,0.184310685,3273.89,26.28,38.52,27073,4,11.1,29.24268126,0.213249951,6.865384618,NA,NA,35.38,0
684,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2006,0.208994709,3337.22,25.22,39.14,27073,4,11.1,29.24268126,0.213249951,6.865384618,NA,NA,28.12,1
685,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2007,0.181283358,3237.62,26.22,38.48,28180,4,11.1,28.68720388,0.213986452,6.647435897,NA,NA,34.59,0
686,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2007,0.210346964,3184.76,25.47,38.4,28180,4,11.1,28.68720388,0.213986452,6.647435897,NA,NA,30.59,1
687,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2008,0.208585248,3342.36,25.4,38.6,29433,4,11.1,28.15852533,0.215563805,6.538461537,NA,NA,30.1,1
688,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2008,0.178271991,3244.96,26.09,38.42,29433,4,11.1,28.15852533,0.215563805,6.538461537,NA,NA,35.92,0
689,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2009,0.175125352,3236.27,26.65,38.39,28813,4,13,26.1389392,0.216195464,6.320512824,NA,NA,35.52,0
690,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2009,0.206647399,3095.2,24.02,38.09,28813,4,13,26.1389392,0.216195464,6.320512824,NA,NA,31.73,1
691,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2010,0.173115363,3244.73,26.2,38.49,29834,4,13,27.93692424,0.216479305,5.763717154,NA,NA,36.29,0
692,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2010,0.208950886,3325.65,24.33,39,29834,4,13,27.93692424,0.216479305,5.763717154,NA,NA,35.13,1
693,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2011,0.170690061,3212.59,26.08,38.36,31657,4,13,28.64949562,0.109376695,5.868063688,NA,NA,36.37,0
694,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2011,0.211180124,3275.06,24.12,38.85,31657,4,13,28.64949562,0.109376695,5.868063688,NA,NA,34.08,1
695,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2012,0.168010656,3247.93,26.11,38.6,32089,4,13,28.36437191,0.111068249,5.786350148,NA,NA,36.74,0
696,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2012,0.211418881,3226.08,24.77,38.71,32089,4,13,28.36437191,0.111068249,5.786350148,NA,NA,32.93,1
697,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2013,0.220803911,3155.02,24.25,38.48,32587,4,13,27.59670503,0.114127291,5.733428339,NA,NA,31.06,1
698,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2013,0.166515828,3275.8,26.71,38.58,32587,4,13,27.59670503,0.114127291,5.733428339,NA,NA,36.94,0
699,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2014,0.22149238,3097.18,24.69,37.73,34323,4,13,28.23081009,0.116156706,5.862957135,NA,NA,34.76,1
700,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2014,0.164099445,3249.66,26.64,38.67,34323,4,13,28.23081009,0.116156706,5.862957135,NA,NA,37.08,0
701,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2015,0.163608692,3290.63,27.05,38.71,35313,4,13,27.70240451,0.117479609,6.007088415,NA,NA,36.49,0
702,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2015,0.222360558,3069.52,24.79,38.39,35313,4,13,27.70240451,0.117479609,6.007088415,NA,NA,31.94,1
703,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2016,0.162230456,3242.56,27.11,38.64,35669,4,15.1,28.20813059,0.119165405,6.147439777,NA,NA,36.75,0
704,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2016,0.22007913,3217.11,24.21,39.04,35669,4,15.1,28.20813059,0.119165405,6.147439777,NA,NA,36.01,1
705,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2017,0.222436671,3081.9,24.31,38.38,36753,4,15.1,27.58988306,0.123854052,5.958929226,NA,NA,35.08,1
706,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2017,0.161591681,3260.35,27.01,38.6,36753,4,15.1,27.58988306,0.123854052,5.958929226,NA,NA,35.95,0
707,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2018,0.160861502,3287.72,27.25,38.56,38579,4,15.1,29.06227691,0.127796017,5.776928048,NA,NA,36.5,0
708,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2018,0.219269103,3140.23,24.85,38.5,38579,4,15.1,29.06227691,0.127796017,5.776928048,NA,NA,32.92,1
709,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2019,0.219546086,3215.17,25.34,38.43,39535,4,15.1,29.12268291,0.131479659,5.480734962,NA,NA,35.36,1
710,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2019,0.16011106,3256.92,27.37,38.47,39535,4,15.1,29.12268291,0.131479659,5.480734962,NA,NA,36.53,0
711,41.7074,-80.7483,Ashtabula County,Hispanic or Latino,2020,0.214637422,3245.86,26.42,38.36,43074,4,15.1,27.91557144,0.13434204,4.986588776,NA,NA,34.42,1
712,41.7074,-80.7483,Ashtabula County,Not Hispanic or Latino,2020,0.160584497,3263.63,27.29,38.53,43074,4,15.1,27.91557144,0.13434204,4.986588776,NA,NA,37.31,0
713,39.4777,-74.661,Atlantic County,Hispanic or Latino,2003,0.246599629,3302.88,25.39,38.63,30520,2,18.7,53.3890195,0.192946807,7.153333336,51.08,53.2,24.22,1
714,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2003,0.201640946,3247.18,28.55,38.64,30520,2,18.7,53.3890195,0.192946807,7.153333336,51.08,53.2,36.09,0
715,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2004,0.199364734,3258.6,28.45,38.62,31976,2,18.7,52.63705771,0.190390814,7.276666664,42.47,54.3,36.23,0
716,39.4777,-74.661,Atlantic County,Hispanic or Latino,2004,0.245685788,3284.11,26.16,38.7,31976,2,18.7,52.63705771,0.190390814,7.276666664,42.47,54.3,23.35,1
717,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2005,0.196900145,3266.33,28.61,38.57,33469,2,18.7,54.11870959,0.189433733,7.03,46.2,54.5,35.96,0
718,39.4777,-74.661,Atlantic County,Hispanic or Latino,2005,0.243543559,3246.46,25.82,38.49,33469,2,18.7,54.11870959,0.189433733,7.03,46.2,54.5,23.86,1
719,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2006,0.193997141,3239.81,28.48,38.4,36475,2,18.7,56.35660273,0.191139944,6.783333336,48.99,56.2,36.06,0
720,39.4777,-74.661,Atlantic County,Hispanic or Latino,2006,0.244977856,3233.17,25.88,38.36,36475,2,18.7,56.35660273,0.191139944,6.783333336,48.99,56.2,24.14,1
721,39.4777,-74.661,Atlantic County,Hispanic or Latino,2007,0.245202913,3234.82,25.89,38.48,38171,2,18.7,56.54862414,0.192726485,6.66,41.91,55,22.82,1
722,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2007,0.1914644,3211.65,28.24,38.43,38171,2,18.7,56.54862414,0.192726485,6.66,41.91,55,36.44,0
723,39.4777,-74.661,Atlantic County,Hispanic or Latino,2008,0.242869291,3251.38,26.28,38.62,39219,2,18.7,57.31169464,0.194209821,6.66,44.4,55.2,23.82,1
724,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2008,0.188388053,3218.21,28.33,38.47,39219,2,18.7,57.31169464,0.194209821,6.66,44.4,55.2,36.17,0
725,39.4777,-74.661,Atlantic County,Hispanic or Latino,2009,0.240812807,3271.17,26.36,38.55,38154,2,24.1,49.80801973,0.195038114,6.166666664,60.46,54.2,24.55,1
726,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2009,0.186309943,3224.69,28.38,38.5,38154,2,24.1,49.80801973,0.195038114,6.166666664,60.46,54.2,36.1,0
727,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2010,0.184899346,3237.15,28.25,38.63,38712,2,24.1,48.47273893,0.195724625,6.414155579,44.42,55.8,37.57,0
728,39.4777,-74.661,Atlantic County,Hispanic or Latino,2010,0.239506066,3242.2,26.33,38.64,38712,2,24.1,48.47273893,0.195724625,6.414155579,44.42,55.8,26.26,1
729,39.4777,-74.661,Atlantic County,Hispanic or Latino,2011,0.234745745,3262.85,26.56,38.64,40177,2,24.1,49.83714419,0.099303123,6.034544427,54.14,56.6,26.03,1
730,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2011,0.183223532,3236.83,28.58,38.63,40177,2,24.1,49.83714419,0.099303123,6.034544427,54.14,56.6,36.86,0
731,39.4777,-74.661,Atlantic County,Not Hispanic or Latino,2012,0.181939345,3260.07,28.59,38.67,40914,2,24.1,48.75795146,0.101684053,6.160690287,43.65,57.2,37.09,0
