,index,County,Mother.s.Hispanic.Origin,Year,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,lat_s,long_s,Crude.Marriage.Rate
12615,"Seminole County, FL, 2017","Seminole County, FL",3,2017,-0.238794377,0.662993059,0.116674927,28.717,-81.2363,0.559862266,2.035146887,0.186046189,NA,NA,NA,-0.581633339,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.175629009
12616,"Seminole County, FL, 2017","Seminole County, FL",2,2017,0.241767385,0.495139109,0.224771145,28.717,-81.2363,0.559862266,2.035146887,0.186046189,37.72,-0.582278282,-0.699479834,-0.581633339,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.175629009
12617,"Seminole County, FL, 2017","Seminole County, FL",1,2017,0.191911038,0.311449881,0.222286174,28.717,-81.2363,0.559862266,2.035146887,0.186046189,35.93,-0.359820772,0.956718635,-0.581633339,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.175629009
12618,"Seminole County, FL, 2018","Seminole County, FL",3,2018,0.858613581,-0.006839213,0.145252088,28.717,-81.2363,0.691738867,1.949776132,0.348782239,NA,NA,NA,-0.521465117,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.316853917
12619,"Seminole County, FL, 2018","Seminole County, FL",2,2018,0.250150185,0.501473221,0.229741086,28.717,-81.2363,0.691738867,1.949776132,0.348782239,38.01,-0.578394037,-0.706130437,-0.521465117,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.316853917
12620,"Seminole County, FL, 2018","Seminole County, FL",1,2018,0.239039423,0.330452215,0.22601363,28.717,-81.2363,0.691738867,1.949776132,0.348782239,36.44,-0.357035425,0.943020483,-0.521465117,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.316853917
12621,"Seminole County, FL, 2019","Seminole County, FL",2,2019,0.229065312,0.517308499,0.222286174,28.717,-81.2363,0.770118356,2.059538531,0.442997846,38.05,-0.575258343,-0.696675377,-0.463066498,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.379408492
12622,"Seminole County, FL, 2019","Seminole County, FL",3,2019,-2.014271388,-0.244368387,-0.848736121,28.717,-81.2363,0.770118356,2.059538531,0.442997846,NA,NA,NA,-0.463066498,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.379408492
12623,"Seminole County, FL, 2019","Seminole County, FL",1,2019,0.220739344,0.339953382,0.214831263,28.717,-81.2363,0.770118356,2.059538531,0.442997846,36.87,-0.354532408,0.835086263,-0.463066498,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.379408492
12624,"Seminole County, FL, 2020","Seminole County, FL",1,2020,0.160454226,0.374790994,0.214831263,28.717,-81.2363,0.567949038,2.10832182,0.583322002,36.99,-0.366449239,0.756445849,-0.421492913,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.71998148
12625,"Seminole County, FL, 2020","Seminole County, FL",2,2020,0.192990856,0.52364261,0.212346292,28.717,-81.2363,0.567949038,2.10832182,0.583322002,38.65,-0.576488048,-0.680097482,-0.421492913,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.71998148
12626,"Seminole County, FL, 2020","Seminole County, FL",3,2020,-4.426812771,-4.282364355,-4.576191906,28.717,-81.2363,0.567949038,2.10832182,0.583322002,NA,NA,NA,-0.421492913,-0.982310929,1.175259497,-1.876265266,0.548481119,-0.71998148
12627,"Shasta County, CA, 2003","Shasta County, CA",1,2003,0.283993963,-0.355215336,0.24962085,40.7637,-122.0405,0.247588427,-0.160101097,-1.168303172,27.3,0.293826312,0.444759155,1.420872462,1.265305608,-1.26917231,0.658880353,-2.172174169,0.285519104
12628,"Shasta County, CA, 2003","Shasta County, CA",2,2003,0.412449715,-0.117686161,0.299320261,40.7637,-122.0405,0.247588427,-0.160101097,-1.168303172,36.36,-0.596629769,-0.875049846,1.420872462,1.265305608,-1.26917231,0.658880353,-2.172174169,0.285519104
12629,"Shasta County, CA, 2004","Shasta County, CA",1,2004,0.302848159,-0.116102633,0.265773159,40.7637,-122.0405,-0.077126601,-0.160101097,-1.127190907,31.4,0.228255051,0.302282533,1.437152025,1.265305608,-1.26917231,0.658880353,-2.172174169,0.401487712
12630,"Shasta County, CA, 2004","Shasta County, CA",2,2004,0.364667756,-0.114519105,0.276955526,40.7637,-122.0405,-0.077126601,-0.160101097,-1.127190907,36.28,-0.59859649,-0.948737789,1.437152025,1.265305608,-1.26917231,0.658880353,-2.172174169,0.401487712
12631,"Shasta County, CA, 2005","Shasta County, CA",1,2005,0.313873672,-0.304542445,0.309260143,40.7637,-122.0405,0.773850713,-0.257667674,-1.091217675,30.16,0.167547942,0.342259709,1.434344579,1.265305608,-1.26917231,0.658880353,-2.172174169,0.401487712
12632,"Shasta County, CA, 2005","Shasta County, CA",2,2005,0.317098918,-0.117686161,0.263288188,40.7637,-122.0405,0.773850713,-0.257667674,-1.091217675,35.97,-0.60024448,-1.008667419,1.434344579,1.265305608,-1.26917231,0.658880353,-2.172174169,0.401487712
12633,"Shasta County, CA, 2006","Shasta County, CA",1,2006,0.316345887,-0.226949581,0.281925467,40.7637,-122.0405,0.543066661,-0.282059318,-0.948752256,29.83,0.165784402,0.314710867,1.445237821,1.265305608,-1.26917231,0.658880353,-2.172174169,0.36283151
12634,"Shasta County, CA, 2006","Shasta County, CA",2,2006,0.33933465,-0.086015604,0.275713041,40.7637,-122.0405,0.543066661,-0.282059318,-0.948752256,35.65,-0.597604415,-1.082379575,1.445237821,1.265305608,-1.26917231,0.658880353,-2.172174169,0.36283151
12635,"Shasta County, CA, 2007","Shasta County, CA",1,2007,0.291510067,-0.231700165,0.253348306,40.7637,-122.0405,-0.872740625,-0.23327603,-0.85560728,29.99,0.107431409,0.220673492,1.464580606,1.265305608,-1.26917231,0.658880353,-2.172174169,0.324175306
12636,"Shasta County, CA, 2007","Shasta County, CA",2,2007,0.34787374,-0.168359052,0.268258129,40.7637,-122.0405,-0.872740625,-0.23327603,-0.85560728,35.48,-0.599820638,-1.165843186,1.464580606,1.265305608,-1.26917231,0.658880353,-2.172174169,0.324175306
12637,"Shasta County, CA, 2007","Shasta County, CA",3,2007,0.286594052,0.357372188,0.033428415,40.7637,-122.0405,-0.872740625,-0.23327603,-0.85560728,NA,NA,NA,1.464580606,1.265305608,-1.26917231,0.658880353,-2.172174169,0.324175306
12638,"Shasta County, CA, 2008","Shasta County, CA",3,2008,-0.366241352,0.309866353,-0.017513481,40.7637,-122.0405,-0.76761258,-0.23327603,-0.853323265,NA,NA,NA,1.48261199,1.265305608,-1.26917231,0.658880353,-2.172174169,0.517456319
12639,"Shasta County, CA, 2008","Shasta County, CA",1,2008,0.412421299,-0.201613136,0.280682982,40.7637,-122.0405,-0.76761258,-0.23327603,-0.853323265,32.26,0.056458715,0.084227994,1.48261199,1.265305608,-1.26917231,0.658880353,-2.172174169,0.517456319
12640,"Shasta County, CA, 2008","Shasta County, CA",2,2008,0.403711712,-0.082848549,0.27322807,40.7637,-122.0405,-0.76761258,-0.23327603,-0.853323265,35.64,-0.602140213,-1.287966474,1.48261199,1.265305608,-1.26917231,0.658880353,-2.172174169,0.517456319
12641,"Shasta County, CA, 2009","Shasta County, CA",3,2009,0.009762743,0.081838346,0.075672914,40.7637,-122.0405,-0.373226895,-0.221080208,-0.836764159,NA,NA,NA,1.53573493,1.265305608,-1.008304094,0.658880353,-2.172174169,0.169550496
12642,"Shasta County, CA, 2009","Shasta County, CA",2,2009,0.348854101,-0.071763854,0.258318247,40.7637,-122.0405,-0.373226895,-0.221080208,-0.836764159,36.44,-0.602827947,-1.360236402,1.53573493,1.265305608,-1.008304094,0.658880353,-2.172174169,0.169550496
12643,"Shasta County, CA, 2009","Shasta County, CA",1,2009,0.380239872,-0.093933244,0.252105821,40.7637,-122.0405,-0.373226895,-0.221080208,-0.836764159,31.28,0.032355983,0.193137706,1.53573493,1.265305608,-1.008304094,0.658880353,-2.172174169,0.169550496
12644,"Shasta County, CA, 2010","Shasta County, CA",3,2010,-1.110989183,0.955945708,-0.320679885,40.7637,-122.0405,0.828591944,-0.40401754,-0.738408774,NA,NA,NA,1.589051816,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.037647761
12645,"Shasta County, CA, 2010","Shasta County, CA",2,2010,0.393084026,-0.06701327,0.279440496,40.7637,-122.0405,0.828591944,-0.40401754,-0.738408774,35.78,-0.600700854,-1.404593912,1.589051816,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.037647761
12646,"Shasta County, CA, 2010","Shasta County, CA",1,2010,0.309014489,-0.063846215,0.259560732,40.7637,-122.0405,0.828591944,-0.40401754,-0.738408774,34.12,0.038832444,0.198272898,1.589051816,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.037647761
12647,"Shasta County, CA, 2011","Shasta County, CA",3,2011,-0.172897046,0.637656614,0.030943444,40.7637,-122.0405,-0.369494538,-0.416213362,-0.689302457,NA,NA,NA,-0.30544767,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.043954694
12648,"Shasta County, CA, 2011","Shasta County, CA",2,2011,0.343540258,-0.054345048,0.267015644,40.7637,-122.0405,-0.369494538,-0.416213362,-0.689302457,36.5,-0.599273466,-1.445726146,-0.30544767,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.043954694
12649,"Shasta County, CA, 2011","Shasta County, CA",1,2011,0.337246054,0.04225015,0.217316233,40.7637,-122.0405,-0.369494538,-0.416213362,-0.689302457,34.63,0.019560707,0.19398199,-0.30544767,1.265305608,-1.008304094,0.658880353,-2.172174169,-0.043954694
12650,"Shasta County, CA, 2012","Shasta County, CA",3,2012,-0.509075736,0.708915366,-0.008816084,40.7637,-122.0405,0.575413752,-0.23327603,-0.646619932,NA,NA,NA,-0.259209163,1.265305608,-1.008304094,0.658880353,-2.172174169,0.016453922
12651,"Shasta County, CA, 2012","Shasta County, CA",2,2012,0.39450484,0.037499566,0.286895408,40.7637,-122.0405,0.575413752,-0.23327603,-0.646619932,36.11,-0.602262646,-1.47636102,-0.259209163,1.265305608,-1.008304094,0.658880353,-2.172174169,0.016453922
12652,"Shasta County, CA, 2012","Shasta County, CA",1,2012,0.18442335,-0.05276152,0.269500614,40.7637,-122.0405,0.575413752,-0.23327603,-0.646619932,34.25,-0.018742602,0.309909882,-0.259209163,1.265305608,-1.008304094,0.658880353,-2.172174169,0.016453922
12653,"Shasta County, CA, 2013","Shasta County, CA",3,2013,-0.082107061,0.830847009,0.114189957,40.7637,-122.0405,-1.663378174,-0.123513631,-0.617284618,NA,NA,NA,-0.20388327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.185552405
12654,"Shasta County, CA, 2013","Shasta County, CA",2,2013,0.337373928,0.043833678,0.275713041,40.7637,-122.0405,-1.663378174,-0.123513631,-0.617284618,35.84,-0.60247974,-1.515292336,-0.20388327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.185552405
12655,"Shasta County, CA, 2013","Shasta County, CA",1,2013,0.285926269,-0.010006269,0.239680968,40.7637,-122.0405,-1.663378174,-0.123513631,-0.617284618,35.14,-0.040408732,0.453844773,-0.20388327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.185552405
12656,"Shasta County, CA, 2014","Shasta County, CA",3,2014,-0.252363147,0.986032737,0.095552678,40.7637,-122.0405,0.187248661,0.083815346,-0.458545594,NA,NA,NA,-0.163691327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.140624025
12657,"Shasta County, CA, 2014","Shasta County, CA",2,2014,0.335725784,0.091339513,0.268258129,40.7637,-122.0405,0.187248661,0.083815346,-0.458545594,36.19,-0.601637708,-1.526945466,-0.163691327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.140624025
12658,"Shasta County, CA, 2014","Shasta County, CA",1,2014,0.325510135,0.021664288,0.253348306,40.7637,-122.0405,0.187248661,0.083815346,-0.458545594,35.51,-0.05310037,0.461693537,-0.163691327,1.265305608,-1.008304094,0.658880353,-2.172174169,0.140624025
12659,"Shasta County, CA, 2015","Shasta County, CA",3,2015,0.000513246,0.656658948,0.17631422,40.7637,-122.0405,-0.862165615,0.096011168,-0.290456385,NA,NA,NA,-0.117292826,1.265305608,-1.008304094,0.658880353,-2.172174169,0.074699876
12660,"Shasta County, CA, 2015","Shasta County, CA",2,2015,0.330568231,0.10084068,0.254590791,40.7637,-122.0405,-0.862165615,0.096011168,-0.290456385,36.36,-0.600481726,-1.598070984,-0.117292826,1.265305608,-1.008304094,0.658880353,-2.172174169,0.074699876
12661,"Shasta County, CA, 2015","Shasta County, CA",1,2015,0.194653208,-0.022674491,0.201163925,40.7637,-122.0405,-0.862165615,0.096011168,-0.290456385,34.73,-0.057437355,0.509996659,-0.117292826,1.265305608,-1.008304094,0.658880353,-2.172174169,0.074699876
12662,"Shasta County, CA, 2016","Shasta County, CA",3,2016,-0.298397505,0.949611597,-0.093305082,40.7637,-122.0405,0.976642091,-0.111317808,-0.213656389,NA,NA,NA,-0.083695368,1.265305608,-0.689465162,0.658880353,-2.172174169,0.177368972
12663,"Shasta County, CA, 2016","Shasta County, CA",2,2016,0.305590329,0.159431209,0.242165939,40.7637,-122.0405,0.976642091,-0.111317808,-0.213656389,36.41,-0.597384804,-1.624209169,-0.083695368,1.265305608,-0.689465162,0.658880353,-2.172174169,0.177368972
12664,"Shasta County, CA, 2016","Shasta County, CA",1,2016,0.252380862,0.04225015,0.24962085,40.7637,-122.0405,0.976642091,-0.111317808,-0.213656389,36.01,-0.03918064,0.462268726,-0.083695368,1.265305608,-0.689465162,0.658880353,-2.172174169,0.177368972
12665,"Shasta County, CA, 2017","Shasta County, CA",3,2017,0.058752393,0.528393194,0.053308179,40.7637,-122.0405,0.711644769,-0.074730342,-0.125507696,NA,NA,NA,-0.004724088,1.265305608,-0.689465162,0.658880353,-2.172174169,0.104627137
12666,"Shasta County, CA, 2017","Shasta County, CA",2,2017,0.31388788,0.189518238,0.248378365,40.7637,-122.0405,0.711644769,-0.074730342,-0.125507696,36.59,-0.592275511,-1.612064411,-0.004724088,1.265305608,-0.689465162,0.658880353,-2.172174169,0.104627137
12667,"Shasta County, CA, 2017","Shasta County, CA",1,2017,0.237774899,0.034332511,0.228498601,40.7637,-122.0405,0.711644769,-0.074730342,-0.125507696,36.74,-0.016627229,0.442626944,-0.004724088,1.265305608,-0.689465162,0.658880353,-2.172174169,0.104627137
12668,"Shasta County, CA, 2018","Shasta County, CA",3,2018,-0.100790759,1.169721965,0.106735045,40.7637,-122.0405,-0.459071097,-0.074730342,-0.045924057,NA,NA,NA,0.072306882,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.000416509
12669,"Shasta County, CA, 2018","Shasta County, CA",2,2018,0.318562356,0.202186461,0.259560732,40.7637,-122.0405,-0.459071097,-0.074730342,-0.045924057,36.97,-0.594306716,-1.562337543,0.072306882,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.000416509
12670,"Shasta County, CA, 2018","Shasta County, CA",1,2018,0.300589065,0.263944046,0.259560732,40.7637,-122.0405,-0.459071097,-0.074730342,-0.045924057,35.99,-0.048253176,0.471878529,0.072306882,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.000416509
12671,"Shasta County, CA, 2019","Shasta County, CA",2,2019,0.286409346,0.256026407,0.219801204,40.7637,-122.0405,0.829214003,-0.23327603,0.097754744,37.2,-0.590327945,-1.528273172,0.120274003,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.104458394
12672,"Shasta County, CA, 2019","Shasta County, CA",3,2019,-0.968438961,0.370040411,-0.256070651,40.7637,-122.0405,0.829214003,-0.23327603,0.097754744,NA,NA,NA,0.120274003,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.104458394
12673,"Shasta County, CA, 2019","Shasta County, CA",1,2019,0.311586162,0.116675958,0.22601363,40.7637,-122.0405,0.829214003,-0.23327603,0.097754744,36.59,-0.027829309,0.475475283,0.120274003,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.104458394
12674,"Shasta County, CA, 2020","Shasta County, CA",1,2020,0.323265249,0.132511236,0.258318247,40.7637,-122.0405,-1.132761471,0.022836235,0.483253606,36.13,-0.067373005,0.378534222,0.174601194,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.961139974
12675,"Shasta County, CA, 2020","Shasta County, CA",2,2020,0.30443947,0.286113436,0.243408424,40.7637,-122.0405,-1.132761471,0.022836235,0.483253606,37.68,-0.592232831,-1.466477883,0.174601194,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.961139974
12676,"Shasta County, CA, 2020","Shasta County, CA",3,2020,0.440425533,0.868851677,0.304290202,40.7637,-122.0405,-1.132761471,0.022836235,0.483253606,NA,NA,NA,0.174601194,1.265305608,-0.689465162,0.658880353,-2.172174169,-0.961139974
12677,"Shawnee County, KS, 2003","Shawnee County, KS",1,2003,0.255961312,-0.325128307,0.224771145,39.0415,-95.7565,-0.725934597,-0.318646785,-0.98893664,23.55,0.257964391,0.343189147,1.109002331,1.265305608,-0.360964445,0.296455142,-0.419665761,0.053890193
12678,"Shawnee County, KS, 2003","Shawnee County, KS",2,2003,0.242690914,-0.093933244,0.187496587,39.0415,-95.7565,-0.725934597,-0.318646785,-0.98893664,34.33,-0.580189093,-0.368325328,1.109002331,1.265305608,-0.360964445,0.296455142,-0.419665761,0.053890193
12679,"Shawnee County, KS, 2003","Shawnee County, KS",3,2003,0.438891055,0.091339513,0.209861322,39.0415,-95.7565,-0.725934597,-0.318646785,-0.98893664,NA,NA,NA,1.109002331,1.265305608,-0.360964445,0.296455142,-0.419665761,0.053890193
12680,"Shawnee County, KS, 2004","Shawnee County, KS",1,2004,0.271249266,-0.269704833,0.239680968,39.0415,-95.7565,0.049151465,-0.343038429,-0.938616941,23.5,0.235942118,0.364301712,1.118447687,1.265305608,-0.360964445,0.296455142,-0.419665761,0.084707576
12681,"Shawnee County, KS, 2004","Shawnee County, KS",2,2004,0.234407571,-0.097100299,0.194951499,39.0415,-95.7565,0.049151465,-0.343038429,-0.938616941,34.34,-0.578251719,-0.441583532,1.118447687,1.265305608,-0.360964445,0.296455142,-0.419665761,0.084707576
12682,"Shawnee County, KS, 2004","Shawnee County, KS",3,2004,0.4415906,0.140428875,0.245893394,39.0415,-95.7565,0.049151465,-0.343038429,-0.938616941,NA,NA,NA,1.118447687,1.265305608,-0.360964445,0.296455142,-0.419665761,0.084707576
12683,"Shawnee County, KS, 2005","Shawnee County, KS",1,2005,0.16987422,-0.215864887,0.198678954,39.0415,-95.7565,-0.004345647,-0.221080208,-0.880374565,22.41,0.196580475,0.268712639,1.1231292,1.265305608,-0.360964445,0.296455142,-0.419665761,0.023072809
12684,"Shawnee County, KS, 2005","Shawnee County, KS",2,2005,0.189808234,-0.05276152,0.20240641,39.0415,-95.7565,-0.004345647,-0.221080208,-0.880374565,33.96,-0.578591857,-0.525732344,1.1231292,1.265305608,-0.360964445,0.296455142,-0.419665761,0.023072809
12685,"Shawnee County, KS, 2006","Shawnee County, KS",1,2006,0.152298756,-0.306125973,0.20240641,39.0415,-95.7565,-0.720336062,-0.025947053,-0.766173828,23.09,0.134924125,0.310828333,1.153105708,1.265305608,-0.360964445,0.296455142,-0.419665761,0.023072809
12686,"Shawnee County, KS, 2006","Shawnee County, KS",2,2006,0.222060701,-0.079681493,0.197436469,39.0415,-95.7565,-0.720336062,-0.025947053,-0.766173828,33.83,-0.581978825,-0.635148199,1.153105708,1.265305608,-0.360964445,0.296455142,-0.419665761,0.023072809
12687,"Shawnee County, KS, 2007","Shawnee County, KS",1,2007,0.284860659,-0.266537777,0.213588778,39.0415,-95.7565,-0.055354521,-0.208884385,-0.616285361,23.38,0.135459809,0.206436234,1.154832844,1.265305608,-0.360964445,0.296455142,-0.419665761,0.023072809
